OrderNumber,QuantityOrdered,UnitPrice ,OrderLineNumber ,TotalSaleValue,OrderDate,Status,QuarterID,Month,Year,ProductLine,TotalCost,ProductCode,CustomerName,Phone,AddressLine1,AddressLine2,City,State,PostalCode,Country,Territory,ContactLastName,ContactFirstName,DealSize
10251,29,$61.18,6,"$1,774.22",18-05-2004,Shipped,2,5,2004,Motorcycles,"$1,153.24",S18_2625,Tekni Collectables Inc.,2015559350,7476 Moss Rd.,,Newark,NJ,94019,USA,NA,Brown,William,Small
10263,34,$58.75,6,"$1,997.50",28-06-2004,Shipped,2,6,2004,Motorcycles,"$1,298.38",S18_2625,Gift Depot Inc.,2035552570,25593 South Bay Ln.,,Bridgewater,CT,97562,USA,NA,King,Julie,Small
10275,37,$63.60,5,"$2,353.20",23-07-2004,Shipped,3,7,2004,Motorcycles,"$1,529.58",S18_2625,La Rochelle Gifts,40.67.8555,"67, rue des Cinquante Otages",,Nantes,,44000,France,EMEA,Labrune,Janine,Small
10285,20,$49.06,10,$981.20,27-08-2004,Shipped,3,8,2004,Motorcycles,$637.78,S18_2625,Marta's Replicas Co.,6175558555,39323 Spinnaker Dr.,,Cambridge,MA,51247,USA,NA,Hernandez,Marta,Small
10298,32,$48.46,2,"$1,550.72",27-09-2004,Shipped,3,9,2004,Motorcycles,"$1,007.97",S18_2625,Atelier graphique,40.32.2555,"54, rue Royale",,Nantes,,44000,France,EMEA,Schmitt,Carine,Small
10308,34,$52.09,3,"$1,771.06",15-10-2004,Shipped,4,10,2004,Motorcycles,"$1,151.19",S18_2625,Mini Classics,9145554562,3758 North Pendale Street,,White Plains,NY,24067,USA,NA,Frick,Steve,Small
10318,42,$52.70,5,"$2,213.40",02-11-2004,Shipped,4,11,2004,Motorcycles,"$1,438.71",S18_2625,Diecast Classics Inc.,2155551555,7586 Pompton St.,,Allentown,PA,70267,USA,NA,Yu,Kyung,Small
10329,38,$100.00,12,"$3,800.00",15-11-2004,Shipped,4,11,2004,Motorcycles,"$2,470.00",S18_2625,Land of Toys Inc.,2125557818,897 Long Airport Avenue,,NYC,NY,10022,USA,NA,Yu,Kwai,Medium
10339,30,$62.16,1,"$1,864.80",23-11-2004,Shipped,4,11,2004,Motorcycles,"$1,212.12",S18_2625,"Tokyo Collectables, Ltd",+81 3 3584 0555,2-2-8 Roppongi,,Minato-ku,Tokyo,106-0032,Japan,Japan,Shimamura,Akiko,Small
10362,23,$49.67,3,"$1,142.41",05-01-2005,Shipped,1,1,2005,Motorcycles,$702.58,S18_2625,Technics Stores Inc.,6505556809,9408 Furth Circle,,Burlingame,CA,94217,USA,NA,Hirano,Juri,Small
10374,22,$53.30,4,"$1,172.60",02-02-2005,Shipped,1,2,2005,Motorcycles,$721.15,S18_2625,"Australian Gift Network, Co",61-7-3844-6555,31 Duncan St. West End,,South Brisbane,Queensland,4101,Australia,APAC,Calaghan,Tony,Small
10389,39,$100.00,5,"$3,900.00",03-03-2005,Shipped,1,3,2005,Motorcycles,"$2,398.50",S18_2625,Scandinavian Gift Ideas,0695-34 6555,?kergatan 24,,Boras,,S-844 67,Sweden,EMEA,Larsson,Maria,Medium
10402,55,$55.72,2,"$3,064.60",07-04-2005,Shipped,2,4,2005,Motorcycles,"$1,884.73",S18_2625,Auto Canal Petit,(1) 47.55.6555,"25, rue Lauriston",,Paris,,75016,France,EMEA,Perrier,Dominique,Medium
10417,36,$61.18,6,"$2,202.48",13-05-2005,Disputed,2,5,2005,Motorcycles,"$1,354.53",S18_2625,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small
10101,26,$100.00,1,"$2,600.00",09-01-2003,Shipped,1,1,2003,Vintage Cars,"$2,210.00",S18_2795,"Blauer See Auto, Co.",+49 69 66 90 2555,Lyonerstr. 34,,Frankfurt,,60528,Germany,EMEA,Keitel,Roland,Medium
10110,31,$100.00,1,"$3,100.00",18-03-2003,Shipped,1,3,2003,Vintage Cars,"$2,635.00",S18_2795,"AV Stores, Co.",(171) 555-1555,Fauntleroy Circus,,Manchester,,EC2 5NT,UK,EMEA,Ashworth,Victoria,Medium
10125,34,$100.00,2,"$3,400.00",21-05-2003,Shipped,2,5,2003,Vintage Cars,"$2,890.00",S18_2795,"Australian Collectors, Co.",03 9520 4555,636 St Kilda Road,Level 3,Melbourne,Victoria,3004,Australia,APAC,Ferguson,Peter,Medium
10139,41,$100.00,8,"$4,100.00",16-07-2003,Shipped,3,7,2003,Vintage Cars,"$3,485.00",S18_2795,Souveniers And Things Co.,+61 2 9495 8555,"Monitor Money Building, 815 Pacific Hwy",Level 6,Chatswood,NSW,2067,Australia,APAC,Huxley,Adrian,Large
10149,23,$100.00,5,"$2,300.00",12-09-2003,Shipped,3,9,2003,Vintage Cars,"$1,955.00",S18_2795,Signal Collectibles Ltd.,4155554312,2793 Furth Circle,,Brisbane,CA,94217,USA,NA,Taylor,Sue,Medium
10162,48,$100.00,3,"$4,800.00",18-10-2003,Shipped,4,10,2003,Vintage Cars,"$4,080.00",S18_2795,Corporate Gift Ideas Co.,6505551386,7734 Strong St.,,San Francisco,CA,,USA,NA,Brown,Julie,Large
10173,22,$100.00,7,"$2,200.00",05-11-2003,Shipped,4,11,2003,Vintage Cars,"$1,870.00",S18_2795,Rovelli Gifts,035-640555,Via Ludovico il Moro 22,,Bergamo,,24100,Italy,EMEA,Rovelli,Giovanni,Medium
10182,21,$100.00,4,"$2,100.00",12-11-2003,Shipped,4,11,2003,Vintage Cars,"$1,785.00",S18_2795,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,NA,Nelson,Valarie,Medium
10193,22,$100.00,8,"$2,200.00",21-11-2003,Shipped,4,11,2003,Vintage Cars,"$1,870.00",S18_2795,"Australian Collectables, Ltd",61-9-3844-6555,7 Allen Street,,Glen Waverly,Victoria,3150,Australia,APAC,Connery,Sean,Medium
10205,40,$100.00,3,"$4,000.00",03-12-2003,Shipped,4,12,2003,Vintage Cars,"$3,400.00",S18_2795,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Large
10214,50,$100.00,1,"$5,000.00",26-01-2004,Shipped,1,1,2004,Vintage Cars,"$4,250.00",S18_2795,"Corrida Auto Replicas, Ltd",(91) 555 22 82,"C/ Araquil, 67",,Madrid,,28023,Spain,EMEA,Sommer,Martin,Large
10227,29,$100.00,4,"$2,900.00",02-03-2004,Shipped,1,3,2004,Vintage Cars,"$2,465.00",S18_2795,"Saveley & Henriot, Co.",78.32.5555,"2, rue du Commerce",,Lyon,,69004,France,EMEA,Saveley,Mary,Medium
10244,43,$100.00,8,"$4,300.00",29-04-2004,Shipped,2,4,2004,Vintage Cars,"$3,655.00",S18_2795,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium
10255,24,$100.00,1,"$2,400.00",04-06-2004,Shipped,2,6,2004,Vintage Cars,"$2,040.00",S18_2795,Mini Caravy,88.60.1555,"24, place Kluber",,Strasbourg,,67000,France,EMEA,Citeaux,Frederique,Medium
10280,22,$100.00,10,"$2,200.00",17-08-2004,Shipped,3,8,2004,Vintage Cars,"$1,870.00",S18_2795,Amica Models & Co.,011-4988555,Via Monte Bianco 34,,Torino,,10100,Italy,EMEA,Accorti,Paolo,Medium
10289,43,$100.00,3,"$4,300.00",03-09-2004,Shipped,3,9,2004,Vintage Cars,"$3,655.00",S18_2795,Herkku Gifts,+47 2267 3215,"Drammen 121, PR 744 Sentrum",,Bergen,,N 5804,Norway,EMEA,Oeztan,Veysel,Large
10304,20,$100.00,14,"$2,000.00",11-10-2004,Shipped,4,10,2004,Vintage Cars,"$1,700.00",S18_2795,Auto Assoc. & Cie.,30.59.8555,"67, avenue de l'Europe",,Versailles,,78000,France,EMEA,Tonini,Daniel,Medium
10312,25,$100.00,11,"$2,500.00",21-10-2004,Shipped,4,10,2004,Vintage Cars,"$2,125.00",S18_2795,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,NA,Nelson,Valarie,Medium
10322,36,$100.00,2,"$3,600.00",04-11-2004,Shipped,4,11,2004,Vintage Cars,"$3,060.00",S18_2795,Online Diecast Creations Co.,6035558647,2304 Long Airport Avenue,,Nashua,NH,62005,USA,NA,Young,Valarie,Medium
10332,24,$52.67,1,"$1,264.08",17-11-2004,Shipped,4,11,2004,Vintage Cars,"$1,074.47",S18_2795,"AV Stores, Co.",(171) 555-1555,Fauntleroy Circus,,Manchester,,EC2 5NT,UK,EMEA,Ashworth,Victoria,Small
10347,21,$100.00,6,"$2,100.00",29-11-2004,Shipped,4,11,2004,Vintage Cars,"$1,785.00",S18_2795,"Australian Collectors, Co.",03 9520 4555,636 St Kilda Road,Level 3,Melbourne,Victoria,3004,Australia,APAC,Ferguson,Peter,Medium
10356,30,$100.00,1,"$3,000.00",09-12-2004,Shipped,4,12,2004,Vintage Cars,"$2,550.00",S18_2795,Lyon Souveniers,+33 1 46 62 7555,27 rue du Colonel Pierre Avia,,Paris,,75508,France,EMEA,Da Cunha,Daniel,Medium
10367,32,$94.79,7,"$3,033.28",12-01-2005,Resolved,1,1,2005,Vintage Cars,"$2,532.79",S18_2795,Toys4GrownUps.com,6265557265,78934 Hillside Dr.,,Pasadena,CA,90003,USA,NA,Young,Julie,Medium
10380,21,$47.18,8,$990.78,16-02-2005,Shipped,1,2,2005,Vintage Cars,$827.30,S18_2795,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small
10390,26,$78.11,7,"$2,030.86",04-03-2005,Shipped,1,3,2005,Vintage Cars,"$1,695.77",S18_2795,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,NA,Nelson,Valarie,Small
10421,35,$100.00,1,"$3,500.00",29-05-2005,In Process,2,5,2005,Vintage Cars,"$2,922.50",S18_2795,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,NA,Nelson,Valarie,Medium
10109,26,$100.00,1,"$2,600.00",10-03-2003,Shipped,1,3,2003,Classic Cars,"$1,950.00",S18_2870,Motor Mint Distributors Inc.,2155559857,11328 Douglas Av.,,Philadelphia,PA,71270,USA,NA,Hernandez,Rosa,Medium
10123,46,$100.00,3,"$4,600.00",20-05-2003,Shipped,2,5,2003,Classic Cars,"$3,450.00",S18_2870,Atelier graphique,40.32.2555,"54, rue Royale",,Nantes,,44000,France,EMEA,Schmitt,Carine,Medium
10137,37,$100.00,3,"$3,700.00",10-07-2003,Shipped,3,7,2003,Classic Cars,"$2,775.00",S18_2870,Reims Collectables,26.47.1555,59 rue de l'Abbaye,,Reims,,51100,France,EMEA,Henriot,Paul,Medium
10148,27,$100.00,10,"$2,700.00",11-09-2003,Shipped,3,9,2003,Classic Cars,"$2,025.00",S18_2870,"Anna's Decorations, Ltd",02 9936 8555,201 Miller Street,Level 15,North Sydney,NSW,2060,Australia,APAC,O'Hara,Anna,Medium
10161,23,$100.00,9,"$2,300.00",17-10-2003,Shipped,4,10,2003,Classic Cars,"$1,725.00",S18_2870,Heintze Collectables,86 21 3555,Smagsloget 45,,Aaarhus,,8200,Denmark,EMEA,Ibsen,Palle,Medium
10172,39,$100.00,7,"$3,900.00",05-11-2003,Shipped,4,11,2003,Classic Cars,"$2,925.00",S18_2870,Gift Depot Inc.,2035552570,25593 South Bay Ln.,,Bridgewater,CT,97562,USA,NA,King,Julie,Medium
10181,27,$100.00,3,"$2,700.00",12-11-2003,Shipped,4,11,2003,Classic Cars,"$2,025.00",S18_2870,Herkku Gifts,+47 2267 3215,"Drammen 121, PR 744 Sentrum",,Bergen,,N 5804,Norway,EMEA,Oeztan,Veysel,Medium
10192,38,$100.00,8,"$3,800.00",20-11-2003,Shipped,4,11,2003,Classic Cars,"$2,850.00",S18_2870,Online Diecast Creations Co.,6035558647,2304 Long Airport Avenue,,Nashua,NH,62005,USA,NA,Young,Valarie,Medium
10204,27,$100.00,14,"$2,700.00",02-12-2003,Shipped,4,12,2003,Classic Cars,"$2,025.00",S18_2870,Muscle Machine Inc,2125557413,4092 Furth Circle,Suite 400,NYC,NY,10022,USA,NA,Young,Jeff,Medium
10212,40,$100.00,7,"$4,000.00",16-01-2004,Shipped,1,1,2004,Classic Cars,"$3,000.00",S18_2870,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium
10226,24,$100.00,5,"$2,400.00",26-02-2004,Shipped,1,2,2004,Classic Cars,"$1,800.00",S18_2870,Collectable Mini Designs Co.,7605558146,361 Furth Circle,,San Diego,CA,91217,USA,NA,Thompson,Valarie,Medium
10241,44,$100.00,12,"$4,400.00",13-04-2004,Shipped,2,4,2004,Classic Cars,"$3,300.00",S18_2870,Mini Caravy,88.60.1555,"24, place Kluber",,Strasbourg,,67000,France,EMEA,Citeaux,Frederique,Medium
10253,37,$100.00,2,"$3,700.00",01-06-2004,Canceled,2,6,2004,Classic Cars,"$2,775.00",S18_2870,"UK Collectables, Ltd.",(171) 555-2282,Berkeley Gardens 12  Brewery,,Liverpool,,WX1 6LT,UK,EMEA,Devon,Elizabeth,Medium
10266,20,$100.00,3,"$2,000.00",06-07-2004,Shipped,3,7,2004,Classic Cars,"$1,500.00",S18_2870,L'ordine Souveniers,0522-556555,Strada Provinciale 124,,Reggio Emilia,,42100,Italy,EMEA,Moroni,Maurizio,Small
10278,39,$100.00,3,"$3,900.00",06-08-2004,Shipped,3,8,2004,Classic Cars,"$2,925.00",S18_2870,Signal Gift Stores,7025551838,8489 Strong St.,,Las Vegas,NV,83030,USA,NA,King,Sue,Medium
10287,44,$100.00,1,"$4,400.00",30-08-2004,Shipped,3,8,2004,Classic Cars,"$3,300.00",S18_2870,"Vida Sport, Ltd",0897-034555,Grenzacherweg 237,,Gensve,,1203,Switzerland,EMEA,Holz,Michael,Medium
10301,22,$100.00,5,"$2,200.00",05-10-2003,Shipped,4,10,2003,Classic Cars,"$1,650.00",S18_2870,"Norway Gifts By Mail, Co.",+47 2212 1555,"Drammensveien 126 A, PB 744 Sentrum",,Oslo,,N 0106,Norway,EMEA,Klaeboe,Jan,Medium
10311,43,$100.00,10,"$4,300.00",16-10-2004,Shipped,4,10,2004,Classic Cars,"$3,225.00",S18_2870,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium
10321,27,$100.00,7,"$2,700.00",04-11-2004,Shipped,4,11,2004,Classic Cars,"$2,025.00",S18_2870,FunGiftIdeas.com,5085552555,1785 First Street,,New Bedford,MA,50553,USA,NA,Benitez,Violeta,Small
10331,26,$64.90,10,"$1,687.40",17-11-2004,Shipped,4,11,2004,Classic Cars,"$1,265.55",S18_2870,Motor Mint Distributors Inc.,2155559857,11328 Douglas Av.,,Philadelphia,PA,71270,USA,NA,Hernandez,Rosa,Small
10343,25,$52.32,3,"$1,308.00",24-11-2004,Shipped,4,11,2004,Classic Cars,$981.00,S18_2870,Reims Collectables,26.47.1555,59 rue de l'Abbaye,,Reims,,51100,France,EMEA,Henriot,Paul,Small
10366,49,$100.00,2,"$4,900.00",10-01-2005,Shipped,1,1,2005,Classic Cars,"$3,552.50",S18_2870,Royale Belge,(071) 23 67 2555,"Boulevard Tirou, 255",,Charleroi,,B-6000,Belgium,EMEA,Cartrain,Pascale,Medium
10379,29,$100.00,5,"$2,900.00",10-02-2005,Shipped,1,2,2005,Classic Cars,"$2,102.50",S18_2870,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium
10407,41,$100.00,12,"$4,100.00",22-04-2005,On Hold,2,4,2005,Classic Cars,"$2,972.50",S18_2870,The Sharp Gifts Warehouse,4085553659,3086 Ingle Ln.,,San Jose,CA,94217,USA,NA,Frick,Sue,Medium
10419,55,$100.00,2,"$5,500.00",17-05-2005,Shipped,2,5,2005,Classic Cars,"$3,987.50",S18_2870,Salzburg Collectables,6562-9555,Geislweg 14,,Salzburg,,5020,Austria,EMEA,Pipps,Georg,Large
10103,27,$83.07,12,"$2,242.89",29-01-2003,Shipped,1,1,2003,Vintage Cars,"$1,906.46",S18_2949,Baane Mini Imports,07-98 9555,Erling Skakkes gate 78,,Stavern,,4110,Norway,EMEA,Bergulfsen,Jonas,Small
10112,23,$100.00,2,"$2,300.00",24-03-2003,Shipped,1,3,2003,Vintage Cars,"$1,955.00",S18_2949,"Volvo Model Replicas, Co",0921-12 3555,Berguvsv„gen  8,,Lule,,S-958 22,Sweden,EMEA,Berglund,Christina,Small
10126,31,$90.17,12,"$2,795.27",28-05-2003,Shipped,2,5,2003,Vintage Cars,"$2,375.98",S18_2949,"Corrida Auto Replicas, Ltd",(91) 555 22 82,"C/ Araquil, 67",,Madrid,,28023,Spain,EMEA,Sommer,Martin,Small
10139,46,$100.00,1,"$4,600.00",16-07-2003,Shipped,3,7,2003,Vintage Cars,"$3,910.00",S18_2949,Souveniers And Things Co.,+61 2 9495 8555,"Monitor Money Building, 815 Pacific Hwy",Level 6,Chatswood,NSW,2067,Australia,APAC,Huxley,Adrian,Medium
10150,47,$91.18,9,"$4,285.46",19-09-2003,Shipped,3,9,2003,Vintage Cars,"$3,642.64",S18_2949,"Dragon Souveniers, Ltd.",+65 221 7555,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye",,Singapore,,79903,Singapore,Japan,Natividad,Eric,Medium
10163,31,$100.00,2,"$3,100.00",20-10-2003,Shipped,4,10,2003,Vintage Cars,"$2,635.00",S18_2949,Classic Legends Inc.,2125558493,5905 Pompton St.,Suite 750,NYC,NY,10022,USA,NA,Hernandez,Maria,Medium
10174,46,$100.00,5,"$4,600.00",06-11-2003,Shipped,4,11,2003,Vintage Cars,"$3,910.00",S18_2949,"Australian Gift Network, Co",61-7-3844-6555,31 Duncan St. West End,,South Brisbane,Queensland,4101,Australia,APAC,Calaghan,Tony,Medium
10183,37,$89.15,9,"$3,298.55",13-11-2003,Shipped,4,11,2003,Vintage Cars,"$2,803.77",S18_2949,"Classic Gift Ideas, Inc",2155554695,782 First Street,,Philadelphia,PA,71270,USA,NA,Cervantes,Francisca,Medium
10193,28,$93.21,1,"$2,609.88",21-11-2003,Shipped,4,11,2003,Vintage Cars,"$2,218.40",S18_2949,"Australian Collectables, Ltd",61-9-3844-6555,7 Allen Street,,Glen Waverly,Victoria,3150,Australia,APAC,Connery,Sean,Small
10206,37,$90.17,7,"$3,336.29",05-12-2003,Shipped,4,12,2003,Vintage Cars,"$2,835.85",S18_2949,Canadian Gift Exchange Network,(604) 555-3392,1900 Oak St.,,Vancouver,BC,V3F 2K1,Canada,NA,Tannamuri,Yoshi,Medium
10215,49,$100.00,4,"$4,900.00",29-01-2004,Shipped,1,1,2004,Vintage Cars,"$4,165.00",S18_2949,West Coast Collectables Co.,3105553722,3675 Furth Circle,,Burbank,CA,94019,USA,NA,Thompson,Steve,Medium
10228,24,$100.00,3,"$2,400.00",10-03-2004,Shipped,1,3,2004,Vintage Cars,"$2,040.00",S18_2949,Cambridge Collectables Co.,6175555555,4658 Baden Av.,,Cambridge,MA,51247,USA,NA,Tseng,Kyung,Small
10244,30,$100.00,1,"$3,000.00",29-04-2004,Shipped,2,4,2004,Vintage Cars,"$2,550.00",S18_2949,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium
10257,50,$88.14,1,"$4,407.00",14-06-2004,Shipped,2,6,2004,Vintage Cars,"$3,745.95",S18_2949,The Sharp Gifts Warehouse,4085553659,3086 Ingle Ln.,,San Jose,CA,94217,USA,NA,Frick,Sue,Medium
10270,31,$96.24,10,"$2,983.44",19-07-2004,Shipped,3,7,2004,Vintage Cars,"$2,535.92",S18_2949,Souveniers And Things Co.,+61 2 9495 8555,"Monitor Money Building, 815 Pacific Hwy",Level 6,Chatswood,NSW,2067,Australia,APAC,Huxley,Adrian,Small
10280,46,$100.00,3,"$4,600.00",17-08-2004,Shipped,3,8,2004,Vintage Cars,"$3,910.00",S18_2949,Amica Models & Co.,011-4988555,Via Monte Bianco 34,,Torino,,10100,Italy,EMEA,Accorti,Paolo,Medium
10291,47,$100.00,12,"$4,700.00",08-09-2004,Shipped,3,9,2004,Vintage Cars,"$3,995.00",S18_2949,Scandinavian Gift Ideas,0695-34 6555,?kergatan 24,,Boras,,S-844 67,Sweden,EMEA,Larsson,Maria,Medium
10304,46,$100.00,7,"$4,600.00",11-10-2004,Shipped,4,10,2004,Vintage Cars,"$3,910.00",S18_2949,Auto Assoc. & Cie.,30.59.8555,"67, avenue de l'Europe",,Versailles,,78000,France,EMEA,Tonini,Daniel,Medium
10312,37,$100.00,4,"$3,700.00",21-10-2004,Shipped,4,10,2004,Vintage Cars,"$3,145.00",S18_2949,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,NA,Nelson,Valarie,Medium
10322,33,$100.00,12,"$3,300.00",04-11-2004,Shipped,4,11,2004,Vintage Cars,"$2,805.00",S18_2949,Online Diecast Creations Co.,6035558647,2304 Long Airport Avenue,,Nashua,NH,62005,USA,NA,Young,Valarie,Medium
10333,31,$90.17,5,"$2,795.27",18-11-2004,Shipped,4,11,2004,Vintage Cars,"$2,375.98",S18_2949,Mini Wheels Co.,6505555787,5557 North Pendale Street,,San Francisco,CA,,USA,NA,Murphy,Julie,Small
10347,48,$100.00,9,"$4,800.00",29-11-2004,Shipped,4,11,2004,Vintage Cars,"$4,080.00",S18_2949,"Australian Collectors, Co.",03 9520 4555,636 St Kilda Road,Level 3,Melbourne,Victoria,3004,Australia,APAC,Ferguson,Peter,Medium
10357,41,$87.13,6,"$3,572.33",10-12-2004,Shipped,4,12,2004,Vintage Cars,"$3,036.48",S18_2949,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,NA,Nelson,Valarie,Medium
10369,42,$100.00,1,"$4,200.00",20-01-2005,Shipped,1,1,2005,Vintage Cars,"$3,507.00",S18_2949,Collectables For Less Inc.,6175558555,7825 Douglas Av.,,Brickhaven,MA,58339,USA,NA,Nelson,Allen,Medium
10381,41,$100.00,8,"$4,100.00",17-02-2005,Shipped,1,2,2005,Vintage Cars,"$3,423.50",S18_2949,Corporate Gift Ideas Co.,6505551386,7734 Strong St.,,San Francisco,CA,,USA,NA,Brown,Julie,Medium
10391,32,$45.25,6,"$1,448.00",09-03-2005,Shipped,1,3,2005,Vintage Cars,"$1,209.08",S18_2949,"Anna's Decorations, Ltd",02 9936 8555,201 Miller Street,Level 15,North Sydney,NSW,2060,Australia,APAC,O'Hara,Anna,Small
10423,10,$88.14,1,$881.40,30-05-2005,In Process,2,5,2005,Vintage Cars,$735.97,S18_2949,Petit Auto,(02) 5554 67,Rue Joseph-Bens 532,,Bruxelles,,B-1180,Belgium,EMEA,Dewey,Catherine,Small
10103,35,$57.46,14,"$2,011.10",29-01-2003,Shipped,1,1,2003,Vintage Cars,"$1,709.44",S18_2957,Baane Mini Imports,07-98 9555,Erling Skakkes gate 78,,Stavern,,4110,Norway,EMEA,Bergulfsen,Jonas,Small
10111,28,$64.33,2,"$1,801.24",25-03-2003,Shipped,1,3,2003,Vintage Cars,"$1,531.05",S18_2957,Mini Wheels Co.,6505555787,5557 North Pendale Street,,San Francisco,CA,,USA,NA,Murphy,Julie,Small
10126,46,$73.70,14,"$3,390.20",28-05-2003,Shipped,2,5,2003,Vintage Cars,"$2,881.67",S18_2957,"Corrida Auto Replicas, Ltd",(91) 555 22 82,"C/ Araquil, 67",,Madrid,,28023,Spain,EMEA,Sommer,Martin,Medium
10139,20,$71.20,3,"$1,424.00",16-07-2003,Shipped,3,7,2003,Vintage Cars,"$1,210.40",S18_2957,Souveniers And Things Co.,+61 2 9495 8555,"Monitor Money Building, 815 Pacific Hwy",Level 6,Chatswood,NSW,2067,Australia,APAC,Huxley,Adrian,Small
10150,30,$49.97,11,"$1,499.10",19-09-2003,Shipped,3,9,2003,Vintage Cars,"$1,274.24",S18_2957,"Dragon Souveniers, Ltd.",+65 221 7555,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye",,Singapore,,79903,Singapore,Japan,Natividad,Eric,Small
10163,48,$69.96,4,"$3,358.08",20-10-2003,Shipped,4,10,2003,Vintage Cars,"$2,854.37",S18_2957,Classic Legends Inc.,2125558493,5905 Pompton St.,Suite 750,NYC,NY,10022,USA,NA,Hernandez,Maria,Medium
10173,28,$53.72,2,"$1,504.16",05-11-2003,Shipped,4,11,2003,Vintage Cars,"$1,278.54",S18_2957,Rovelli Gifts,035-640555,Via Ludovico il Moro 22,,Bergamo,,24100,Italy,EMEA,Rovelli,Giovanni,Small
10183,39,$68.08,11,"$2,655.12",13-11-2003,Shipped,4,11,2003,Vintage Cars,"$2,256.85",S18_2957,"Classic Gift Ideas, Inc",2155554695,782 First Street,,Philadelphia,PA,71270,USA,NA,Cervantes,Francisca,Small
10193,24,$51.84,3,"$1,244.16",21-11-2003,Shipped,4,11,2003,Vintage Cars,"$1,057.54",S18_2957,"Australian Collectables, Ltd",61-9-3844-6555,7 Allen Street,,Glen Waverly,Victoria,3150,Australia,APAC,Connery,Sean,Small
10206,28,$67.46,9,"$1,888.88",05-12-2003,Shipped,4,12,2003,Vintage Cars,"$1,605.55",S18_2957,Canadian Gift Exchange Network,(604) 555-3392,1900 Oak St.,,Vancouver,BC,V3F 2K1,Canada,NA,Tannamuri,Yoshi,Small
10215,31,$58.71,6,"$1,820.01",29-01-2004,Shipped,1,1,2004,Vintage Cars,"$1,547.01",S18_2957,West Coast Collectables Co.,3105553722,3675 Furth Circle,,Burbank,CA,94019,USA,NA,Thompson,Steve,Small
10228,45,$63.71,5,"$2,866.95",10-03-2004,Shipped,1,3,2004,Vintage Cars,"$2,436.91",S18_2957,Cambridge Collectables Co.,6175555555,4658 Baden Av.,,Cambridge,MA,51247,USA,NA,Tseng,Kyung,Small
10244,24,$58.09,3,"$1,394.16",29-04-2004,Shipped,2,4,2004,Vintage Cars,"$1,185.04",S18_2957,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small
10257,49,$53.72,3,"$2,632.28",14-06-2004,Shipped,2,6,2004,Vintage Cars,"$2,237.44",S18_2957,The Sharp Gifts Warehouse,4085553659,3086 Ingle Ln.,,San Jose,CA,94217,USA,NA,Frick,Sue,Small
10269,32,$63.08,1,"$2,018.56",16-07-2004,Shipped,3,7,2004,Vintage Cars,"$1,715.78",S18_2957,Salzburg Collectables,6562-9555,Geislweg 14,,Salzburg,,5020,Austria,EMEA,Pipps,Georg,Small
10280,43,$68.71,5,"$2,954.53",17-08-2004,Shipped,3,8,2004,Vintage Cars,"$2,511.35",S18_2957,Amica Models & Co.,011-4988555,Via Monte Bianco 34,,Torino,,10100,Italy,EMEA,Accorti,Paolo,Small
10291,37,$50.59,14,"$1,871.83",08-09-2004,Shipped,3,9,2004,Vintage Cars,"$1,591.06",S18_2957,Scandinavian Gift Ideas,0695-34 6555,?kergatan 24,,Boras,,S-844 67,Sweden,EMEA,Larsson,Maria,Small
10304,24,$64.96,9,"$1,559.04",11-10-2004,Shipped,4,10,2004,Vintage Cars,"$1,325.18",S18_2957,Auto Assoc. & Cie.,30.59.8555,"67, avenue de l'Europe",,Versailles,,78000,France,EMEA,Tonini,Daniel,Small
